explanation,group,llm_likeness
Jumping on the blocks need not be a desire to play.,old_human,0.05202856946906726
Track runners can brace to take off without competing to win a race.,old_human,0.36888991619650824
Just because swimmers jump into the pool it does not mean this is during a swim meet.,old_human,0.01935686053840893
"When someone is talking on the phone, they are talking to someone.",old_human,0.48421003844264005
The person can not be snowboarding around a snow covered mine and a football field,old_human,0.0153702116184496
"WE do not know that these women are taking place in a protest, they could also be police officers",old_human,0.025372775402364316
"The sports fans can either wear orange or yellow, or must be described as wearing a combination of both.",old_human,0.0027937402654527733
A man with a group of children is not always their father.,old_human,0.24133905799464775
A man can have his arm around a woman without them smiling.,old_human,0.21870254557449248
A dog carrying an object in its mouth can be going anywhere and is not necessarily taking something to its owner.,old_human,0.04543599905051523
A man cannot be two people.,old_human,0.016576650836687735
"Both dogs are playing something together, like catch.",old_human,0.41963652209392804
"The people are either talking or shopping, and they are either on a dock or at the mall.",old_human,0.029875375864555607
swinging a bat is same as swinging a bat,old_human,0.06086050492203273
Traffic cannot be heavy if it it is not bad.,old_human,0.00013359893846768905
A girl standing in the middle of the street is not a boy collecting candy.,old_human,0.26885230704845897
A boy is punching out flashcards.,old_human,0.7371221465285516
"If the festivities brought many visitors and performers, it cannot be devoid of people.",old_human,0.006817390436234748
The flowers are red.,old_human,0.7157760149919026
A tree worker is wearing a hard hat on his head.,old_human,0.7314487387314843
Just because a man has on a leaf-patterned shirt doesn't mean he has pants on.,old_human,0.056579423382335195
It is not known whether it is a random public act of indecency until mentioned that the photographer has angered him specifically.,old_human,0.02466376213823209
Someone dressed in summer clothing cannot possibly be dressed in winter clothing.,old_human,0.3612240161025611
The women cannot be playing volleyball and talking on the beach at once.,old_human,0.17491465882568105
He cannot be painting over a graffiti filled wall and scrubbing graffiti off the wall simultaneously.,old_human,0.10000928243719243
Butterfly stroke is done during swimming Female is a woman,old_human,0.2437644989025546
One cannot tell if a vest is warm simply by looking at it.,old_human,0.04906453977465308
We do not have any indication that the pitcher wants to strike out the last player on the team. We cannot infer the feelings of a photo that are not described.,old_human,0.04290497549570026
street means outside which means he is outside,old_human,0.018719769683592645
A police officer standing next his police motorbike holding a yellow safety jacket need not be getting ready for patrol.,old_human,0.3070109407460619
A man in dark clothing isn't necessarily a criminal.,old_human,0.19194176880281008
A bus isn't a buss. Things don't park in pools.,old_human,0.18516975386271234
Playing volleyball implies doesn't look like soccer.,old_human,0.04433221031753291
The dog is running because it is running very fast.,old_human,0.5118517234967546
A road crew would not be sitting around a conference table.  A group of men would not be working on a road with equipment.,old_human,0.02293020862592491
Lying on the grass of rugby field is a man holding a ball.,old_human,0.42804782729085644
Not just because a man has paint on his face doesn't mean he painted his face for a Halloween event,old_human,0.056457971450182484
The young man is either sitting under a tree or playing basketball.,old_human,0.13398292187786362
Standing near rail tracks does not imply they are about to repair them.,old_human,0.02359292135579796
A blond boy is a type of boy.,old_human,0.20285513999829813
"A kid can play outside too, not just inside the house.",old_human,0.11282722874722902
"In there water scene there is a sunset in the back, which is called the background.",old_human,0.7647395030949927
"One man is listening in on another, and therefore cannot be playing chess with the second man.",old_human,0.194357473599281
because the boy is riding the bicycle doesn't mean he's having fun.,old_human,0.21208193656952531
The TV is in the background but this does not necessarily imply that the volume is turned on low.,old_human,0.026701650165738205
A man is walking and pushing a young child so he must be using a carriage.,old_human,0.07184888915343052
The man and woman are sharing a kiss because one of them is kissing the other person's cheek.,old_human,0.2630734117384734
Sand next to water does not necessarily imply a beach.,old_human,0.005736153121908137
The street doesn't have to be busy and might be empty.,old_human,0.0184957061107847
The woman is smiling because she is a smiling woman.,old_human,0.528082228537135
"Cyclists ride bicycles, not horses.",old_human,0.09651161869378522
A man is playing by throwing his young boy into the air.,old_human,0.9253065234804368
Looking at the attraction would require the attention of the tourists.,old_human,0.6315227685480469
The group is skiing down slopes,old_human,0.7307904157727211
A girl cannot be washing a load of laundry while playing a violin.,old_human,0.04823278487008465
A man and girl playing a game can not be talking to the moon.,old_human,0.04740411208437538
Playing a card game does not imply it is a poker game.,old_human,0.010874547124343483
The group is big because there are twenty five people in the group.,old_human,0.7238270692937981
"Sentence one describes a young boy with a colorful ball, sentence two supports the boy and a ball.",old_human,0.31574188128574027
No way to tell if the clothes are full of mud.,old_human,0.10459631901724474
Vampires wouldn't kiss underneath the bride's veil.,old_human,0.6465011959001443
The woman cannot get her face painted while she is surfing.,old_human,0.26257314274180465
One cannot infer that the men are late for work.,old_human,0.17006992822771255
The men sitting with refuse carts in front of them does not necessarily mean that they are cleaning.,old_human,0.009609809470011397
The woman is wearing an American military uniform in both sentences.,old_human,0.4020774521685031
A man is entertaining a crowd with a hula hoop need not necessarily be a performer.,old_human,0.04437480056629813
Someone strolling with a dog is walking their dog.,old_human,0.8326985754115479
Mr. and Mrs. Clause are having a photo taken with a young boy.,old_human,0.7426246018206512
The man and woman are either singing copies of books or giving out candy,old_human,0.12626482056194954
If the child is riding a bike in a city then he is riding on a street,old_human,0.1279460819026368
A group of people walking in a busy city at night because they are celebrating the New year event !!!,old_human,0.7695209863156499
"A smiling couple does not mean they are in love, they could be laughing at a joke.",old_human,0.004203763715809741
Just because a man and woman are walking down the street togther dose not mean that they are married.,old_human,0.00883344188087421
A group of children are not called men.,old_human,0.09780720681321296
"An adorable child is a child, and leaping to block is blocking.",old_human,0.33320674828410507
Taking photos of a hockey game repeats taking photos of a hockey game.,old_human,0.6506567086973305
Either the sneakers are black or white.,old_human,0.10282165574478049
Children playing is commonly done outside.,old_human,0.34432766542540505
The man cannot be taking a nap while driving. The man cannot be driving in the back of a vehicle.,old_human,0.06118773059617043
Street vendors typically work at street fairs and a restaurant is a building people eat at.,old_human,0.5225347832929892
A painter re-creates old works of art must be copying masterpieces.,old_human,0.1187651892216087
Standing in the snow versus having stood on the beach.,old_human,0.8330518968382306
The students are in a museum with their teacher.,old_human,0.8666460491403322
A person enjoying the scenery is part of the overall description of hme enjoying a beautiful sunny day.,old_human,0.5130484581524132
He refers to a man not a woman. The person cannot be adjusting a tie and adjusting a bra simultaneously.,old_human,0.00958195370695813
"You cannot infer the people are outside, they could be going through the same action inside.",old_human,0.022460429025192692
Just because she is playing does not mean she is teaching her friends.,old_human,0.00595384024683659
Just because hair buzzed off does not mean man has long hair.,old_human,0.00960622863378953
The people here are in the armed forces because the army troop is in attendance.,old_human,0.6135943850017705
A parade is not the only time you can't cross the street.,old_human,0.0212668676775493
The men are either having a beer or they saw a log; they cannot do both at the same time.,old_human,0.00660701382758713
Just because one is served food outside doesn't mean there has to be an umbrella.,old_human,0.010359816045871897
The subject either stands or is sleeping.,old_human,0.07621628496759485
""" A woman is lying in the grass ""   is another form of saying  ""  A woman lying in the grass in the park "" as grass is seen in the park.",old_human,0.4885789140117369
"If one person is a child, there cannot be two men. Painting and fighting are not the same thing.",old_human,0.0011637260023745716
If a man has a cigarette doesn't mean he is old or he is smoking a cigar,old_human,0.0065402998346317616
one leg raised and one arm out versus both arms out.,old_human,0.2839629605571522
Men cannot be getting ready to fly an airplane while preparing to operate a helicopter. An airplane is not a helicopter.,old_human,0.07307698023897269
A man can wear either a baseball cap or a straw hat.,old_human,0.03021239998023878
WE have no idea if the child is her child or someone else.,old_human,0.04328536235666137
You can not jump and watch a skateboarder and be rollerblading at the same time.,old_human,0.0038324600794426202
The white dog is a dog and the dog carrying a ball means the dog has a ball.,old_human,0.40356620527555087
People gather in a building.,old_human,0.6890479835144016
Two women and a little girl resting automatically refers to 3 girls resting.,old_human,0.33948356569895644
The young man is smoking a cigarette.,old_human,0.8334607224775596
A wooden ladder is not a mountain.,old_human,0.03960000452630381
People eating food are not necessarily eating Christmas dinner.,old_human,0.05772171106853641
A woman with wood is standing with smile on her face in both sentences.,old_human,0.5171569922609204
Just because the men are standing in a group doesn't mean they are waiting for a bus.,old_human,0.047453525487395364
"The group of people wasn't necessarily a family, and they're not necessarily visiting a zoo.",old_human,0.07707165890185999
A person resting above a metro entrance is not assumed to be waiting for a train.,old_human,0.05097339790266284
Not all people are tall.,old_human,0.0293817163991104
A man recording a woman must mean a woman is recorded by a man.,old_human,0.4873553137892374
The two creatures cannot be both men and dogs.,old_human,0.012209927407454241
either a dog or squirrels,old_human,0.03517952398868917
In order to be playing a piano one must have hands on the keys of a piano.,old_human,0.11848054738007871
"As the boy is running by some birds which can be anything like field, garden except indoor and so must be outside.",old_human,0.04421404590426156
Buildings arent painted as they are being torn down.,old_human,0.23120537653851614
The girl's shirt is either white or blue.,old_human,0.08242110194202701
"If the person is sweeping by a green trash truck, he/she is a worker.",old_human,0.15418137857957892
The woman and man are speaking.,old_human,0.5758982540474101
Children laughing together are not assumed to be pranking each other.,old_human,0.018863513275473788
both the sentences imply that the balloon is making a landing.,old_human,0.1208216730582492
One can not be eating and while wearing muzzles.,old_human,0.005958895274213697
The boy might not be her brother.,old_human,0.04792592925907052
A man cannot be wearing a half mask over his face and have nothing on his face simultaneously.,old_human,0.10640530258243104
The guitarist standing and sitting at the same time is not possible.,old_human,0.01496380932124133
Everyone walking along a train station are not taking pictures.,old_human,0.14744259784103045
The man playing is doing it now and continues to do it.,old_human,0.24044866058807934
A man in a black shirt is the same as a man who is in a black shirt.,old_human,0.11802258710453127
People cannot concurrently walk and bicycle down an alley while also jumping off a cliff.,old_human,0.2414361995540407
The boys are with their floats because they are with boogie boards.,old_human,0.5920160839532359
ITs either a man or a woman. The person is either showing their head or not . They cannot be on a horse and riding a service vehicle at the same time,old_human,0.001809971367398032
One cannot look on while taking a nap.,old_human,0.21013087364691407
It does not have to be night for lights to be shining.,old_human,0.0013823547286628047
People are standing on stage behind a red curtain.,old_human,0.7864690392404847
One cannot be standing and sitting simultaneously.,old_human,0.0035749248836268524
Just because a woman is posing in red for the camera does not mean she wore the same red smock.,old_human,0.023292943482297546
The girls must not be in a competition before they can show some prints.,old_human,0.03657531688052926
"A boy and a girl are two people, Mike Huckabee signs are a specific type of advertising signs, this is a simpler rephrasing.",old_human,0.15500931903352516
The player either has a red helmet or a green and orange helmet.,old_human,0.24364681375009326
You can not infer he is trying to make a catch.,old_human,0.010690541984526146
They are not holding hands in the park and ballroom dancing at the same time.,old_human,0.043692960177973736
You can not infer it's for a family photo.,old_human,0.020277255146770232
Prepare food is another way of saying making food.,old_human,0.11509811505689663
down jacket can't be inferred as cotton shirt.,old_human,0.01654519335420552
A brown hoodie is brown.,old_human,0.5694377772594487
Laying floor tiles is a type of hard labor.,old_human,0.06811318251702052
A young man need not necessarily be in teen age.,old_human,0.01500716480323348
A snowboarder grinding down a long concrete rail must be grinding a rail.,old_human,0.20054359946828454
"'Three people' can also be described collectively as 'some people', a hike up a mountainside is a form of exercising and also indicates they are outside.",old_human,0.018263906446834333
A person obscured in shadow is not assumed to be trying to be sneaky.,old_human,0.011425898090688315
Looking over a bicycle's rear wheel in the maintenance garage implies that the man repairs bicycles.,old_human,0.2771337945427198
The kids might not be his sons.,old_human,0.0660374407588248
The man is without a shirt because he is shirtless.,old_human,0.1054665150841722
"We know that they are building a fence, we do not know that they are building it for customers",old_human,0.021051512198945143
The man is either wearing or holding the newspaper.,old_human,0.18950915213268568
Just because the women are competitively rollerskating does not necessarily mean they are enjoying rollerskating.,old_human,0.002626191636006478
Acting like he is filming shows acting out a scene.,old_human,0.22796772353692032
"Guys playing shirts vs skins may not be taking turns, nor may they be playing basketball.",old_human,0.008837173030515628
A skateboarder is a  person,old_human,0.2677811821860698
"Young men hanging out doesn't mean they are related, much less brothers.",old_human,0.06391945492178448
You can hold the handles on a two wheeled object and not be riding a bike.,old_human,0.028902161121156116
Not all woman holding cellphone or talking with someone on cellphone is calling their husband. They can talk with friends or other family member as well.,old_human,0.07485980126518281
"To apply red nail polish, the woman must be sitting and have her feet rest on a leather seat, which means she cannot be standing.",old_human,0.01766541636886771
If a group of people stares at a wall with drawings the group can not be at a rave.,old_human,0.06275856742688334
They both involve a child playing.,old_human,0.18836532091979197
"Surfers have plenty of reasons to fall off of a surfboard, other than being flung by the crest of a wave.",old_human,0.2548476530751998
Men being at a bar does not necessarily imply that they are drinking beer.,old_human,0.003890550269454725
blue is not white.,old_human,0.008722007399076167
Tomato plants are not assumed to belong to his neighbors.,old_human,0.13263196038483002
Woman passing a man are people.,old_human,0.4398834372102935
Leaflets are papers.,old_human,0.3365837776140772
Just because the woman is on the beach examining an octopus does not mean for sure that she's been fishing in the ocean.,old_human,0.02416781783482223
You can not infer the people are a family.,old_human,0.03647439038814326
And older woman is an old woman.,old_human,0.6154960156728231
An Asian woman in white shirt and black pants holding pink purse,old_human,0.8820376019776687
Man and guy are synonyms,old_human,0.45152176078071876
"Some men would be considered people, a grassy area is outdoors.",old_human,0.09508959339064534
Groups of people can examine produce or other items without going to buy something.,old_human,0.13184943641674313
One cannot be sitting and standing simultaneously.,old_human,0.0038787537028417006
A sweatshirt is not part of a tuxedo.,old_human,0.0400407012895581
"A business suit is a suit. Standing upright is standing, and a man wearing blue is a man in a blue outfit.",old_human,0.5873436276955574
"A little girl cannot drive a car, but even if she could, she could not drive a car and ride her bicycle at the same time.",old_human,0.023415468435714726
Soccer is a different sport than baseball.,old_human,0.029023261804465246
If a dog is standing in water then it is going to be wet.,old_human,0.062258403850911435
The twosome do not have to be a mother and her daughter.,old_human,0.04736836288286478
"If the guy is in midair on his snowboard, he's in the middle of snowboard tricks.",old_human,0.4936992443634634
Someone dressed semi-formally would not be running through the waves because it would ruin their clothes. One cannot be running and seated at the same time,old_human,0.0037511348571680103
Just because the dogs are swimming in the backyard that does not mean that they are with their owner.,old_human,0.017169779272778428
They is a rephrasing of man and women.,old_human,0.004185273916953037
Just because a young person is standing on one foot it does not mean they are in a black shirt.  A person does not have to be a young man.,old_human,0.0008416236913341505
Not all the children are happy,old_human,0.05468587370210363
"WE have no idea if his skateboard is colorful or not, it might just be one color.",old_human,0.0018826328353972399
"When he ""speaks to another man in a dress shirt who is holding a beverage in a glass"" generally, people use gestures with their hands.",old_human,0.6571658338850224
The dog coming out of the tunnel may not be a stray and the tunnel may not be part of a subway system.,old_human,0.013458973940033743
Dancing is a form of moving.,old_human,0.09240619349316327
A leprechaun is not a young man even if he is wearing a green shirt and a hat.,old_human,0.01279652652223681
Two ladies could not be jumping if they are napping.,old_human,0.004184411247525057
"There are three boys (a boy in blue uniform, boy in red boy in yellow) as they hold baseball gloves.",old_human,0.8998749077718902
The male players and women players belong to different genders. People can't play soccer and tennis simultaneously.,old_human,0.1725973359297323
Looking over the job site implies at work.,old_human,0.4512568855842877
A truck is driving is the same as a truck driving.,old_human,0.042134352353195154
A woman is a lady.,old_human,0.3661749207290428
the fact that the truck says 'coast gas' doesn't mean he needs to be at a gas station,old_human,0.03003615891976499
Sitting is not playing.,old_human,0.006434727963173365
A woman looking at another woman holding a camera is not assumed to be helping her friend take a picture.,old_human,0.14704130116491504
Bubbles surround a statue is a rephrasing of bubbles around the statue.,old_human,0.2277037534824548
People kissing does not imply they are an engaged couple.  And people can kiss without an embrace.,old_human,0.005850084152964631
One sits or lays but not simultaneously.,old_human,0.008849026395103198
A field near a mountains is going to be outdoors.,old_human,0.25249014224099037
Bike repairs and bike maintenance are nearly synonymous.,old_human,0.41431869136518407
They are either on the pier or in the boat.,old_human,0.06526462450419022
A high school band prepares to perform a musical performance.,old_human,0.5592397319409
A man is someone and playing cricket is the same as plays a game since cricket is a game.,old_human,0.07347607408459451
A man cannot be riding a horse and be dragged through wet mud simultaneously.,old_human,0.016454565578098622
"If the little boy is crying, he is not having fun.",old_human,0.014777660687789889
Catching air with water streaming off of the board is windsurfing.,old_human,0.7137753398792898
Wearing Santa Claus Hats implies celebrating.,old_human,0.29156415090797083
To many people middle eastern would be considered foreign.,old_human,0.10976728331409079
"The guy is attempting a skateboard trick, therefore he is a skateboarder",old_human,0.250649734523251
A MAN CANNOT BE STANDING AS HE SITS.,old_human,0.010592393944008828
When hugging a post you hold onto it.,old_human,0.12576382444296258
It is humanly impossible for a child who is sitting to all of a sudden be one that climbs.,old_human,0.042604579432701156
An elephant is a large animal.,old_human,0.5336080469538077
Items are stuff.,old_human,0.45936258652791717
A man implies someone older than a boy. Jumping is a different action than watching.,old_human,0.018570928919961496
They cant be walking the bikes if they are on them,old_human,0.0266813778997354
"During daytime work it's only required they wear a bright visible colored shirt, not an orange vest.",old_human,0.17613351975997837
Yellow dress is a type of dress.,old_human,0.13693588052974273
Kids playing in water coming up in streams.,old_human,0.817233880906139
"It is not said where the tennis ball came from, that it was a gift.",old_human,0.0659491726940893
A boy in a brace may not be not happy about his situation.,old_human,0.015601053282157957
You can not infer he wants to fall to his death.,old_human,0.06082259036943825
"A bearded man is a human, and ""jumping"" is a rephrasing of ""jumps in the snow"".",old_human,0.10293012847085174
"The man is either looking out a window or playing a guitar; since he is wearing a uniform indicating that he works as a 'Polizes' and not as a musician, he cannot be doing both activities simultaneously.",old_human,0.0018682612415178601
You can not infer he is with bodyguards.,old_human,0.002133266704588128
You can not infer they are construction workers.,old_human,0.003894290901733456
"A very tall bicycle is still a bicycle, and in order to ride it down the street, one must be outside.",old_human,0.1134983026710871
a boy cant drink and tell a story at the same time .,old_human,0.12027558610418246
An older man with gray hair wearing a gray suit is a repetition of the first sentence.,old_human,0.4366898334507634
Guys are not women.,old_human,0.042448245702699
A fireman inspects some debris therefore looks at some debris while a pickaxe is an axe.,old_human,0.6415125176529367
A man is not the only person that can sit on a couch.,old_human,0.04465593400149553
They cannot simultaneously be sleeping and feeding each other,old_human,0.015278093816703942
People waiting outside a building,old_human,0.6104706841385037
A boy is on the beach.,old_human,0.8294817361876068
People cannot be kneeling and robbing a bank simultaneously.,old_human,0.010024702181763009
A guy is a man.,old_human,0.2774716037275582
Greyhounds are dogs.,old_human,0.4496311478406104
There are either four or two men.,old_human,0.08870413336595347
He is not necessarily confused because he doesn't know where he is.,old_human,0.0009935504921419092
A kicker kicking a football does not necessarily mean he kicks off the game. A kicker kicking a football does not mean he intends to surprise the other team.,old_human,0.005115653845408385
Staining to climb a cliff does not mean the man is reaching up to secure a handhold.,old_human,0.059313459729913975
"There is either a cat or there is a brown dog and a black and white dog, but not both simultaneously, and one either sleeps or is running but not both at the same time.",old_human,0.001648711676906452
Daschunds are a breed of dog.,old_human,0.32119388708782964
Players are many.,old_human,0.4628760605442463
Two girls walking together is the same as two girls walking.,old_human,0.14103359700666285
Lot of pots is a rephrasing of 5 pots.,old_human,0.054212074890456034
A woman is smiling while holding a book and a star.,old_human,0.6596043277233365
Both woman are using an umbrella.,old_human,0.41016713297068164
Just because soccer players are playing doesn't mean the opposing team is winning,old_human,0.07490948186616997
The man destroyed either a bike or an airplane.,old_human,0.20948634290709722
People are shopping for many things at the market including fruits and vegetables.,old_human,0.6690392588600087
The woman wouldn't be looking in a mirror is she were blind.,old_human,0.23643141005719015
People posing outdoors for a picture are definitely taking a picture outside.,old_human,0.5845658259952043
"""Aren't inide (sic) of the building"" is a synonym of ""outside.""",old_human,0.10228491136225766
The toy could have been anything other than a ball.,old_human,0.07727974954748681
A group of people sitting around tables with computers does not necessarily mean they are game developers creating a new video game in their office.,old_human,0.11129509764130922
A bee is an insect but we do not know if that is the type of insect on the girl's finger,old_human,0.008593190263972384
Why would the woman flick her cigarette if she does not enjoy smoking,old_human,0.017990785968000623
With his teammate describes who the man is celebrating his victory.,old_human,0.8404280911150752
The ninja outfit must not be black.,old_human,0.0064819330019730455
"She may be drawing in the break time, not during class.",old_human,0.03641113140312424
Shirtless man is a man with no shirt.,old_human,0.5395887303885646
boy implies male; orange sweatshirt is clothes; you cut with scissors in your hand,old_human,0.18675769737428582
Man with plaid shirt is a type of man.,old_human,0.33283504523178425
"Man a woman are two people, and portrait is a type of picture.",old_human,0.11446382394010593
"Women in a Walmart means they are shopping as Walmart  is a shopping mall or a large store, and trying out and looking at laptops means they are shopping for computers as laptops fall under computer category.",old_human,0.09774399445716589
One cannot be standing and sitting simultaneously.,old_human,0.0035749248836268524
The young male running and playing tennis is not necessarily the man who moves while playing a game.,old_human,0.0817820840931234
One cannot be crying and laughing at the same time,old_human,0.004925125431472083
The street is outside.,old_human,0.4298944242131973
"One is either a man or one is a woman but not both at the same time, and one either sits in a green and yellow taxi or one is next to a green and yellow taxi but not both simultaneously.",old_human,0.0031514182201245766
Tey cannot be busy if they are watching.,old_human,0.0015035984807331986
The location is either a bathroom or bedroom.,old_human,0.03336608166101129
you can't cook dinner and play volleyball at the same time.,old_human,0.03470625512770626
Pink jacket is different than a white jacket.,old_human,0.09247145550806479
A gavel is an object.,old_human,0.22779826800734737
"The woman is either in green or she is in a black shirt but not both at the same time, and she is either looking at a bicycle or she sleeps on a couch, but not both simultaneously.",old_human,0.002938243097627813
"The laughing man may have been laughing about something entirely unrelated to the man stuffing his face.  He may have been laughing at him, but he may have been laughing with him.",old_human,0.24130242077989
"either there are men on stage, or women playing trumpets on the street.",old_human,0.29591978503868016
Showshoeing implies being in the snow,old_human,0.11409542309907411
"""Puts something"" is a rephrasing of ""puts a substance.""",old_human,0.04322163704277785
A car making a right turn in front of three pedestrians that were about to cross the street.,old_human,0.7992099134292987
The lady can not dig through a garbage can and make a burger at the same time.,old_human,0.013372743150024699
"There wouldn't be a rug in the woods, and either they are running or laying.",old_human,0.021011174801686062
A young girl and children are children so there cannot be no children present,old_human,0.040060682161216936
"Just because they are dressed in mi-devil costumes, it does not mean that it is for a play.",old_human,0.0025713987095406536
It is basically impossible to hold onto a wall without being against it.,old_human,0.1091237386984375
Not all groups of officers are police officers at a crime scene.,old_human,0.0905722601011322
A woman that skis down a snowy hill could not have been climbing a mountain same time.,old_human,0.031700926054988796
Several brides does not mean sisters.,old_human,0.0021678470044081
The person is walking outside because he/she is walking down a path.,old_human,0.419184738041423
A man and a woman are two different genders.,old_human,0.11687195110562007
There can either be four boys or one. The boy also can't be playing soccer while eating a sandwich.,old_human,0.006725757041949307
"If the skater goes over obstacles, he isn't sitting on the ground.",old_human,0.09485494882769821
You can not infer she is eating ice cream.,old_human,0.012182137612353658
Just because the men are having a break does not mean they are taking a rest from working.,old_human,0.009673225296770557
A man sitting outside cannot be standing inside at the same time.,old_human,0.010848663388819036
"'Two people play flag football' is a less specific rephrasing, the appearances of the people playing are not described but their action is.",old_human,0.09679487022248912
Either the dog is running in a field or it is going to the vet.,old_human,0.227105521311074
"""A man is going to kick another man"" is a rephrasing of ""a man, with a blue wrapping around his foot, is about to kick another man, with a red cloth hanging from his belt, in the head.""",old_human,0.8129165805710844
The women could have just been riding without spectators instead of their families watching them from the other side of the farm.,old_human,0.22091932590154603
Some TV is not enough to be on a neverending break.,old_human,0.027233717623261135
"The group is either walking at a walkway, or eating at a cafe.",old_human,0.17027121872221362
The child cannot be getting something out of a tank while a tank is taking something out of the child.,old_human,0.2835731235215892
Standing outside a home does not mean they own it.,old_human,0.0019093258041107774
"The first sentence only implies the man is presenting in front of a television, not necessarily that he is preparing a speech for an audience.",old_human,0.0057141263041884365
You can not infer it's his wife.,old_human,0.0123925655612437
Golden retriever and cat are different.,old_human,0.13848965781943873
This man could have been British instead of Indian.,old_human,0.20135079050953383
They are celebrating happily at fiesta time.,old_human,0.3386673391907045
"Seven individuals are people, and inflatable boat is raft.",old_human,0.1939325372926968
a dog attacking is going through training,old_human,0.7292426344698913
"not all large trees are in his yard, specifically",old_human,0.08684556473779502
There is either a man or a child.,old_human,0.023177948354733732
You can not infer they are eating tacos.,old_human,0.005707155631251538
Children playing in water are not assumed to be muddy.,old_human,0.04210057990832997
People who are walking might be walking somewhere other than home.,old_human,0.04051191688011955
"If you are riding something, you have not fallen off",old_human,0.014286780467731644
"One is either an Obama supporter or one is an Obama Biden supporter but not both at the same time, and one either cheers or one is upset but not both simultaneously.",old_human,0.0005971948619785813
"The cook isn't necessarily a man, and the food isnt necessarily for the wife.",old_human,0.22438120546828408
Reaching into a bag has nothing to do with walking.,old_human,0.3208859848383154
"Both of the men, refers to the two guys walking.",old_human,0.1840311948498254
Two street people are a form of people.,old_human,0.4741942984260572
"If the official and the player are talking, then it is impossible for nobody to be talking.",old_human,0.038863428262295364
An elderly man with beard is speaking to the crowd.,old_human,0.6357929149829185
Others laugh  as a man holds up a drink.,old_human,0.5748210445602069
The boy cannot play if he is asleep.,old_human,0.0484767819721951
The girl is in the backseat of a vehicle.,old_human,0.7391203497501122
The child is either sitting or climbing.,old_human,0.039880193921111765
"He refers to a woman, not two people. They cannot be on a stage and lying on a couch simultaneously.",old_human,0.012182071584548428
An animal cannot be a cat and a dog.,old_human,0.026474532120502246
