explanation,group,llm_likeness
It is not known whether it is a random public act of indecency until mentioned that the photographer has angered him specifically.,old_human,0.03140896105741823
Someone dressed in summer clothing cannot possibly be dressed in winter clothing.,old_human,0.020263445064662995
The women cannot be playing volleyball and talking on the beach at once.,old_human,0.021779230697735102
He cannot be painting over a graffiti filled wall and scrubbing graffiti off the wall simultaneously.,old_human,0.013229378612315865
Butterfly stroke is done during swimming Female is a woman,old_human,0.02287546689060449
One cannot tell if a vest is warm simply by looking at it.,old_human,0.02104816506869616
We do not have any indication that the pitcher wants to strike out the last player on the team. We cannot infer the feelings of a photo that are not described.,old_human,0.05047341462640111
street means outside which means he is outside,old_human,0.010580212914599844
A police officer standing next his police motorbike holding a yellow safety jacket need not be getting ready for patrol.,old_human,0.018240516556178192
A man in dark clothing isn't necessarily a criminal.,old_human,0.01881213092511298
A bus isn't a buss. Things don't park in pools.,old_human,0.01739110941177026
Playing volleyball implies doesn't look like soccer.,old_human,0.011074947030609824
The dog is running because it is running very fast.,old_human,0.024840755181197872
A road crew would not be sitting around a conference table.  A group of men would not be working on a road with equipment.,old_human,0.0135346357363584
Lying on the grass of rugby field is a man holding a ball.,old_human,0.03795525153546135
Not just because a man has paint on his face doesn't mean he painted his face for a Halloween event,old_human,0.009141526013177543
The young man is either sitting under a tree or playing basketball.,old_human,0.02829020114132163
Standing near rail tracks does not imply they are about to repair them.,old_human,0.012714407115796291
A blond boy is a type of boy.,old_human,0.02018278882881277
"A kid can play outside too, not just inside the house.",old_human,0.015416580035113965
"In there water scene there is a sunset in the back, which is called the background.",old_human,0.07041711926034559
"One man is listening in on another, and therefore cannot be playing chess with the second man.",old_human,0.032856219691387016
because the boy is riding the bicycle doesn't mean he's having fun.,old_human,0.016845793730992865
The TV is in the background but this does not necessarily imply that the volume is turned on low.,old_human,0.15386741318502106
A man is walking and pushing a young child so he must be using a carriage.,old_human,0.009324328231864708
The man and woman are sharing a kiss because one of them is kissing the other person's cheek.,old_human,0.03284354013307899
Sand next to water does not necessarily imply a beach.,old_human,0.014363824604644509
The street doesn't have to be busy and might be empty.,old_human,0.010996245823075328
The woman is smiling because she is a smiling woman.,old_human,0.022306759901553213
"Cyclists ride bicycles, not horses.",old_human,0.016187540416773602
A man is playing by throwing his young boy into the air.,old_human,0.09536770544931804
Looking at the attraction would require the attention of the tourists.,old_human,0.08965598585620305
The group is skiing down slopes,old_human,0.048553662661467954
A girl cannot be washing a load of laundry while playing a violin.,old_human,0.009324607277794397
A man and girl playing a game can not be talking to the moon.,old_human,0.01570307947020635
Playing a card game does not imply it is a poker game.,old_human,0.014994816680527202
The group is big because there are twenty five people in the group.,old_human,0.04899277672483754
"Sentence one describes a young boy with a colorful ball, sentence two supports the boy and a ball.",old_human,0.03874832226786155
No way to tell if the clothes are full of mud.,old_human,0.021219303353859076
Vampires wouldn't kiss underneath the bride's veil.,old_human,0.03891719254204078
The woman cannot get her face painted while she is surfing.,old_human,0.023530648099406647
One cannot infer that the men are late for work.,old_human,0.029386184448512553
The men sitting with refuse carts in front of them does not necessarily mean that they are cleaning.,old_human,0.03400077152859088
The woman is wearing an American military uniform in both sentences.,old_human,0.03638016292450024
A man is entertaining a crowd with a hula hoop need not necessarily be a performer.,old_human,0.011844501257414302
Someone strolling with a dog is walking their dog.,old_human,0.03449602170700668
Mr. and Mrs. Clause are having a photo taken with a young boy.,old_human,0.043107490292926494
The man and woman are either singing copies of books or giving out candy,old_human,0.024485080491085998
If the child is riding a bike in a city then he is riding on a street,old_human,0.020267798689898458
A group of people walking in a busy city at night because they are celebrating the New year event !!!,old_human,0.03107244529677438
"A smiling couple does not mean they are in love, they could be laughing at a joke.",old_human,0.005518073798764001
Just because a man and woman are walking down the street togther dose not mean that they are married.,old_human,0.00798994303953561
A group of children are not called men.,old_human,0.02036408212531663
"An adorable child is a child, and leaping to block is blocking.",old_human,0.0313636821092949
Taking photos of a hockey game repeats taking photos of a hockey game.,old_human,0.022824941297431255
Either the sneakers are black or white.,old_human,0.03184124328054238
Children playing is commonly done outside.,old_human,0.01888164508649442
The man cannot be taking a nap while driving. The man cannot be driving in the back of a vehicle.,old_human,0.014376997822000801
Street vendors typically work at street fairs and a restaurant is a building people eat at.,old_human,0.025329990494419367
A painter re-creates old works of art must be copying masterpieces.,old_human,0.011830456302343693
Standing in the snow versus having stood on the beach.,old_human,0.07677988097711731
The students are in a museum with their teacher.,old_human,0.08086337218225541
A person enjoying the scenery is part of the overall description of hme enjoying a beautiful sunny day.,old_human,0.04371111411675614
He refers to a man not a woman. The person cannot be adjusting a tie and adjusting a bra simultaneously.,old_human,0.00926106364199408
"You cannot infer the people are outside, they could be going through the same action inside.",old_human,0.008131791092984713
Just because she is playing does not mean she is teaching her friends.,old_human,0.006841319702752115
Just because hair buzzed off does not mean man has long hair.,old_human,0.009632383098632877
The people here are in the armed forces because the army troop is in attendance.,old_human,0.06705900573423014
A parade is not the only time you can't cross the street.,old_human,0.016503064619097726
The men are either having a beer or they saw a log; they cannot do both at the same time.,old_human,0.008519156259857582
Just because one is served food outside doesn't mean there has to be an umbrella.,old_human,0.005343648770216958
The subject either stands or is sleeping.,old_human,0.0321070692186061
""" A woman is lying in the grass ""   is another form of saying  ""  A woman lying in the grass in the park "" as grass is seen in the park.",old_human,0.06319402591887535
"If one person is a child, there cannot be two men. Painting and fighting are not the same thing.",old_human,0.004943584956334053
If a man has a cigarette doesn't mean he is old or he is smoking a cigar,old_human,0.0061800688608918035
one leg raised and one arm out versus both arms out.,old_human,0.018084978087051597
Men cannot be getting ready to fly an airplane while preparing to operate a helicopter. An airplane is not a helicopter.,old_human,0.016471063797493177
A man can wear either a baseball cap or a straw hat.,old_human,0.013331821433402427
WE have no idea if the child is her child or someone else.,old_human,0.01649710881321022
You can not jump and watch a skateboarder and be rollerblading at the same time.,old_human,0.0057463058227107755
The white dog is a dog and the dog carrying a ball means the dog has a ball.,old_human,0.04227597685753307
People gather in a building.,old_human,0.02700096660693491
Two women and a little girl resting automatically refers to 3 girls resting.,old_human,0.02796424426863145
The young man is smoking a cigarette.,old_human,0.047898401778549746
A wooden ladder is not a mountain.,old_human,0.012053417831651562
People eating food are not necessarily eating Christmas dinner.,old_human,0.009136167539852358
A woman with wood is standing with smile on her face in both sentences.,old_human,0.05462641284265492
Just because the men are standing in a group doesn't mean they are waiting for a bus.,old_human,0.0072232308473334905
"The group of people wasn't necessarily a family, and they're not necessarily visiting a zoo.",old_human,0.016656782391143217
A person resting above a metro entrance is not assumed to be waiting for a train.,old_human,0.010666013726605108
Not all people are tall.,old_human,0.008571551363780405
A man recording a woman must mean a woman is recorded by a man.,old_human,0.02359950367643279
The two creatures cannot be both men and dogs.,old_human,0.01174697428420887
either a dog or squirrels,old_human,0.014524755075087218
In order to be playing a piano one must have hands on the keys of a piano.,old_human,0.022897057370180766
"As the boy is running by some birds which can be anything like field, garden except indoor and so must be outside.",old_human,0.015539758000647804
Buildings arent painted as they are being torn down.,old_human,0.01114398349875415
The girl's shirt is either white or blue.,old_human,0.03700207534364252
"If the person is sweeping by a green trash truck, he/she is a worker.",old_human,0.022733451257727556
The woman and man are speaking.,old_human,0.03278803380561961
Children laughing together are not assumed to be pranking each other.,old_human,0.009811896517310495
both the sentences imply that the balloon is making a landing.,old_human,0.054455879634296996
One can not be eating and while wearing muzzles.,old_human,0.007315405126798623
The boy might not be her brother.,old_human,0.014183485062928691
A man cannot be wearing a half mask over his face and have nothing on his face simultaneously.,old_human,0.013911046454667089
The guitarist standing and sitting at the same time is not possible.,old_human,0.015517420931153035
Everyone walking along a train station are not taking pictures.,old_human,0.014111703506927989
The man playing is doing it now and continues to do it.,old_human,0.047420236643029065
A man in a black shirt is the same as a man who is in a black shirt.,old_human,0.030902016789865695
People cannot concurrently walk and bicycle down an alley while also jumping off a cliff.,old_human,0.02077850388582961
The boys are with their floats because they are with boogie boards.,old_human,0.040629999007917354
ITs either a man or a woman. The person is either showing their head or not . They cannot be on a horse and riding a service vehicle at the same time,old_human,0.008732388003389333
One cannot look on while taking a nap.,old_human,0.017157464124903408
It does not have to be night for lights to be shining.,old_human,0.02092880778511574
People are standing on stage behind a red curtain.,old_human,0.0326881104163006
One cannot be standing and sitting simultaneously.,old_human,0.003929526610704705
Just because a woman is posing in red for the camera does not mean she wore the same red smock.,old_human,0.020442238554222218
The girls must not be in a competition before they can show some prints.,old_human,0.011893990695460231
"A boy and a girl are two people, Mike Huckabee signs are a specific type of advertising signs, this is a simpler rephrasing.",old_human,0.036921884899644014
The player either has a red helmet or a green and orange helmet.,old_human,0.03764380411940988
You can not infer he is trying to make a catch.,old_human,0.006966053912686097
They are not holding hands in the park and ballroom dancing at the same time.,old_human,0.014842588234864751
You can not infer it's for a family photo.,old_human,0.008969521310383187
Prepare food is another way of saying making food.,old_human,0.01780587120628498
down jacket can't be inferred as cotton shirt.,old_human,0.006563322896517109
A brown hoodie is brown.,old_human,0.026526203652700364
Laying floor tiles is a type of hard labor.,old_human,0.018370527541544154
A young man need not necessarily be in teen age.,old_human,0.008101457499736368
A snowboarder grinding down a long concrete rail must be grinding a rail.,old_human,0.01310466623984329
"'Three people' can also be described collectively as 'some people', a hike up a mountainside is a form of exercising and also indicates they are outside.",old_human,0.008913068530777649
A person obscured in shadow is not assumed to be trying to be sneaky.,old_human,0.009258492018997476
Looking over a bicycle's rear wheel in the maintenance garage implies that the man repairs bicycles.,old_human,0.05531074663279133
The kids might not be his sons.,old_human,0.017209130929261136
The man is without a shirt because he is shirtless.,old_human,0.013597161100802434
"We know that they are building a fence, we do not know that they are building it for customers",old_human,0.010345878358728418
The man is either wearing or holding the newspaper.,old_human,0.0396178487021195
Just because the women are competitively rollerskating does not necessarily mean they are enjoying rollerskating.,old_human,0.005588332872559959
Acting like he is filming shows acting out a scene.,old_human,0.013459220651228421
"Guys playing shirts vs skins may not be taking turns, nor may they be playing basketball.",old_human,0.005125764609348689
A skateboarder is a  person,old_human,0.018921935780082298
"Young men hanging out doesn't mean they are related, much less brothers.",old_human,0.012006437469907347
You can hold the handles on a two wheeled object and not be riding a bike.,old_human,0.014261040417807262
Not all woman holding cellphone or talking with someone on cellphone is calling their husband. They can talk with friends or other family member as well.,old_human,0.029904742358778824
"To apply red nail polish, the woman must be sitting and have her feet rest on a leather seat, which means she cannot be standing.",old_human,0.011987233323251547
If a group of people stares at a wall with drawings the group can not be at a rave.,old_human,0.024584310348512165
They both involve a child playing.,old_human,0.010726654535823095
"Surfers have plenty of reasons to fall off of a surfboard, other than being flung by the crest of a wave.",old_human,0.05098893182861175
Men being at a bar does not necessarily imply that they are drinking beer.,old_human,0.009494559640829497
blue is not white.,old_human,0.014083949807564788
Tomato plants are not assumed to belong to his neighbors.,old_human,0.023729228264441397
Woman passing a man are people.,old_human,0.018121249725040926
Leaflets are papers.,old_human,0.01537191593741337
Just because the woman is on the beach examining an octopus does not mean for sure that she's been fishing in the ocean.,old_human,0.04222993727538149
You can not infer the people are a family.,old_human,0.011105694873265213
And older woman is an old woman.,old_human,0.03089743330421733
An Asian woman in white shirt and black pants holding pink purse,old_human,0.06924546186839446
Man and guy are synonyms,old_human,0.018299325131533994
"Some men would be considered people, a grassy area is outdoors.",old_human,0.013778538532377494
Groups of people can examine produce or other items without going to buy something.,old_human,0.022520748384467913
One cannot be sitting and standing simultaneously.,old_human,0.004022966130769197
A sweatshirt is not part of a tuxedo.,old_human,0.013031179450552845
"A business suit is a suit. Standing upright is standing, and a man wearing blue is a man in a blue outfit.",old_human,0.045852797082879995
"A little girl cannot drive a car, but even if she could, she could not drive a car and ride her bicycle at the same time.",old_human,0.012007245352225037
Soccer is a different sport than baseball.,old_human,0.012055741905265796
If a dog is standing in water then it is going to be wet.,old_human,0.012568397809181417
The twosome do not have to be a mother and her daughter.,old_human,0.01658264132423639
"If the guy is in midair on his snowboard, he's in the middle of snowboard tricks.",old_human,0.04217348206443338
Someone dressed semi-formally would not be running through the waves because it would ruin their clothes. One cannot be running and seated at the same time,old_human,0.006774128315685541
Just because the dogs are swimming in the backyard that does not mean that they are with their owner.,old_human,0.030630508470340986
They is a rephrasing of man and women.,old_human,0.009926928328366254
Just because a young person is standing on one foot it does not mean they are in a black shirt.  A person does not have to be a young man.,old_human,0.015787981913375073
Not all the children are happy,old_human,0.017194815594333217
"WE have no idea if his skateboard is colorful or not, it might just be one color.",old_human,0.008906618449307084
"When he ""speaks to another man in a dress shirt who is holding a beverage in a glass"" generally, people use gestures with their hands.",old_human,0.04854433167156673
The dog coming out of the tunnel may not be a stray and the tunnel may not be part of a subway system.,old_human,0.016519392329008543
Dancing is a form of moving.,old_human,0.018508180781788612
A leprechaun is not a young man even if he is wearing a green shirt and a hat.,old_human,0.012202413392165769
Two ladies could not be jumping if they are napping.,old_human,0.0042576075052026445
"There are three boys (a boy in blue uniform, boy in red boy in yellow) as they hold baseball gloves.",old_human,0.04627930015661798
The male players and women players belong to different genders. People can't play soccer and tennis simultaneously.,old_human,0.0233445124186008
Looking over the job site implies at work.,old_human,0.03283985006684606
A truck is driving is the same as a truck driving.,old_human,0.014528675009690678
A woman is a lady.,old_human,0.021864296480842295
the fact that the truck says 'coast gas' doesn't mean he needs to be at a gas station,old_human,0.020069186037367924
Sitting is not playing.,old_human,0.008347631418971154
A woman looking at another woman holding a camera is not assumed to be helping her friend take a picture.,old_human,0.016191919449894107
Bubbles surround a statue is a rephrasing of bubbles around the statue.,old_human,0.0267085311522693
People kissing does not imply they are an engaged couple.  And people can kiss without an embrace.,old_human,0.010237494303508338
One sits or lays but not simultaneously.,old_human,0.03160892844128309
A field near a mountains is going to be outdoors.,old_human,0.015267706125206771
Bike repairs and bike maintenance are nearly synonymous.,old_human,0.018999058546664085
They are either on the pier or in the boat.,old_human,0.03181407593360349
A high school band prepares to perform a musical performance.,old_human,0.02642247271095629
A man is someone and playing cricket is the same as plays a game since cricket is a game.,old_human,0.015383648711732804
A man cannot be riding a horse and be dragged through wet mud simultaneously.,old_human,0.0054799985564471885
"If the little boy is crying, he is not having fun.",old_human,0.011402475914728061
Catching air with water streaming off of the board is windsurfing.,old_human,0.05864832256123001
Wearing Santa Claus Hats implies celebrating.,old_human,0.018008760077469262
To many people middle eastern would be considered foreign.,old_human,0.014705746672031481
"The guy is attempting a skateboard trick, therefore he is a skateboarder",old_human,0.02472293175810769
A MAN CANNOT BE STANDING AS HE SITS.,old_human,0.003839249396314401
When hugging a post you hold onto it.,old_human,0.018035081607159237
It is humanly impossible for a child who is sitting to all of a sudden be one that climbs.,old_human,0.022518867081890215
An elephant is a large animal.,old_human,0.02587826612830974
Items are stuff.,old_human,0.01683118447327742
A man implies someone older than a boy. Jumping is a different action than watching.,old_human,0.009588174601773875
They cant be walking the bikes if they are on them,old_human,0.00830581586979127
"During daytime work it's only required they wear a bright visible colored shirt, not an orange vest.",old_human,0.023664269943921547
Yellow dress is a type of dress.,old_human,0.023128024980059787
Kids playing in water coming up in streams.,old_human,0.029753246133457284
"It is not said where the tennis ball came from, that it was a gift.",old_human,0.03179274098065264
A boy in a brace may not be not happy about his situation.,old_human,0.009618345176610378
You can not infer he wants to fall to his death.,old_human,0.012294258515813845
"A bearded man is a human, and ""jumping"" is a rephrasing of ""jumps in the snow"".",old_human,0.0259218430381231
"The man is either looking out a window or playing a guitar; since he is wearing a uniform indicating that he works as a 'Polizes' and not as a musician, he cannot be doing both activities simultaneously.",old_human,0.006121673854896436
You can not infer he is with bodyguards.,old_human,0.0063049512074378556
You can not infer they are construction workers.,old_human,0.00372064451898293
"A very tall bicycle is still a bicycle, and in order to ride it down the street, one must be outside.",old_human,0.03023810953910939
a boy cant drink and tell a story at the same time .,old_human,0.01336605280079204
An older man with gray hair wearing a gray suit is a repetition of the first sentence.,old_human,0.05148266037051135
Guys are not women.,old_human,0.010972066181201582
A fireman inspects some debris therefore looks at some debris while a pickaxe is an axe.,old_human,0.032428936168690865
A man is not the only person that can sit on a couch.,old_human,0.018282959825801283
They cannot simultaneously be sleeping and feeding each other,old_human,0.00588627503906846
People waiting outside a building,old_human,0.018159366006279
A boy is on the beach.,old_human,0.06208899551939851
People cannot be kneeling and robbing a bank simultaneously.,old_human,0.00606138744063317
A guy is a man.,old_human,0.020015838798597363
Greyhounds are dogs.,old_human,0.01592943261148684
There are either four or two men.,old_human,0.02142184367195447
He is not necessarily confused because he doesn't know where he is.,old_human,0.0023680343016292986
A kicker kicking a football does not necessarily mean he kicks off the game. A kicker kicking a football does not mean he intends to surprise the other team.,old_human,0.019135642311820925
Staining to climb a cliff does not mean the man is reaching up to secure a handhold.,old_human,0.03659255529269492
"There is either a cat or there is a brown dog and a black and white dog, but not both simultaneously, and one either sleeps or is running but not both at the same time.",old_human,0.017194890363175137
Daschunds are a breed of dog.,old_human,0.017454196401650836
Players are many.,old_human,0.01889390248169799
Two girls walking together is the same as two girls walking.,old_human,0.021073082497503604
Lot of pots is a rephrasing of 5 pots.,old_human,0.01636517668131231
A woman is smiling while holding a book and a star.,old_human,0.03005519580251773
Both woman are using an umbrella.,old_human,0.01887555099771099
Just because soccer players are playing doesn't mean the opposing team is winning,old_human,0.01139362228123516
The man destroyed either a bike or an airplane.,old_human,0.02937984749738697
People are shopping for many things at the market including fruits and vegetables.,old_human,0.03140101971193463
The woman wouldn't be looking in a mirror is she were blind.,old_human,0.022117511121566735
People posing outdoors for a picture are definitely taking a picture outside.,old_human,0.020033420311425125
"""Aren't inide (sic) of the building"" is a synonym of ""outside.""",old_human,0.028265597163907984
The toy could have been anything other than a ball.,old_human,0.018114679389287635
A group of people sitting around tables with computers does not necessarily mean they are game developers creating a new video game in their office.,old_human,0.023195319935005693
A bee is an insect but we do not know if that is the type of insect on the girl's finger,old_human,0.03656278397480872
Why would the woman flick her cigarette if she does not enjoy smoking,old_human,0.02528309983454286
With his teammate describes who the man is celebrating his victory.,old_human,0.05590671077457658
The ninja outfit must not be black.,old_human,0.015678739633957276
"She may be drawing in the break time, not during class.",old_human,0.013736441338050213
Shirtless man is a man with no shirt.,old_human,0.03513521147346736
boy implies male; orange sweatshirt is clothes; you cut with scissors in your hand,old_human,0.035744503511397206
Man with plaid shirt is a type of man.,old_human,0.03740394214812808
"Man a woman are two people, and portrait is a type of picture.",old_human,0.023134199659141003
"Women in a Walmart means they are shopping as Walmart  is a shopping mall or a large store, and trying out and looking at laptops means they are shopping for computers as laptops fall under computer category.",old_human,0.01627820927770041
One cannot be standing and sitting simultaneously.,old_human,0.003929526610704705
The young male running and playing tennis is not necessarily the man who moves while playing a game.,old_human,0.024089646864544328
One cannot be crying and laughing at the same time,old_human,0.005000185649621851
The street is outside.,old_human,0.04762436602202615
"One is either a man or one is a woman but not both at the same time, and one either sits in a green and yellow taxi or one is next to a green and yellow taxi but not both simultaneously.",old_human,0.021431700501732383
Tey cannot be busy if they are watching.,old_human,0.0020859206587705266
The location is either a bathroom or bedroom.,old_human,0.025781468344442643
you can't cook dinner and play volleyball at the same time.,old_human,0.008413659578098299
Pink jacket is different than a white jacket.,old_human,0.017525879929145415
A gavel is an object.,old_human,0.02738186568929259
"The woman is either in green or she is in a black shirt but not both at the same time, and she is either looking at a bicycle or she sleeps on a couch, but not both simultaneously.",old_human,0.018887500618952623
"The laughing man may have been laughing about something entirely unrelated to the man stuffing his face.  He may have been laughing at him, but he may have been laughing with him.",old_human,0.02383844192016301
"either there are men on stage, or women playing trumpets on the street.",old_human,0.03413894971441242
Showshoeing implies being in the snow,old_human,0.025505608548537156
"""Puts something"" is a rephrasing of ""puts a substance.""",old_human,0.014894653653330281
A car making a right turn in front of three pedestrians that were about to cross the street.,old_human,0.08594967703653436
The lady can not dig through a garbage can and make a burger at the same time.,old_human,0.012046927968691373
"There wouldn't be a rug in the woods, and either they are running or laying.",old_human,0.012071610855885087
A young girl and children are children so there cannot be no children present,old_human,0.009114326831429593
"Just because they are dressed in mi-devil costumes, it does not mean that it is for a play.",old_human,0.017459644215574596
It is basically impossible to hold onto a wall without being against it.,old_human,0.028219462905613384
Not all groups of officers are police officers at a crime scene.,old_human,0.014123685514837597
A woman that skis down a snowy hill could not have been climbing a mountain same time.,old_human,0.01108826366402697
Several brides does not mean sisters.,old_human,0.014352989387729479
The person is walking outside because he/she is walking down a path.,old_human,0.018014584850227548
A man and a woman are two different genders.,old_human,0.015355639026439787
There can either be four boys or one. The boy also can't be playing soccer while eating a sandwich.,old_human,0.007202970394490816
"If the skater goes over obstacles, he isn't sitting on the ground.",old_human,0.0334290203101742
You can not infer she is eating ice cream.,old_human,0.006725264741035651
Just because the men are having a break does not mean they are taking a rest from working.,old_human,0.008345738827163865
A man sitting outside cannot be standing inside at the same time.,old_human,0.00463959717920556
"'Two people play flag football' is a less specific rephrasing, the appearances of the people playing are not described but their action is.",old_human,0.052126000053357595
Either the dog is running in a field or it is going to the vet.,old_human,0.057820330488083334
"""A man is going to kick another man"" is a rephrasing of ""a man, with a blue wrapping around his foot, is about to kick another man, with a red cloth hanging from his belt, in the head.""",old_human,0.07486014250373484
The women could have just been riding without spectators instead of their families watching them from the other side of the farm.,old_human,0.03856952063678481
Some TV is not enough to be on a neverending break.,old_human,0.019342354154114318
"The group is either walking at a walkway, or eating at a cafe.",old_human,0.02876842124313796
The child cannot be getting something out of a tank while a tank is taking something out of the child.,old_human,0.027088100685141205
Standing outside a home does not mean they own it.,old_human,0.011222457818391396
"The first sentence only implies the man is presenting in front of a television, not necessarily that he is preparing a speech for an audience.",old_human,0.017648704338146134
You can not infer it's his wife.,old_human,0.009081819865738468
Golden retriever and cat are different.,old_human,0.012360464995515658
This man could have been British instead of Indian.,old_human,0.0214970434322863
They are celebrating happily at fiesta time.,old_human,0.008234263731696367
"Seven individuals are people, and inflatable boat is raft.",old_human,0.01937559836344416
a dog attacking is going through training,old_human,0.02236658796435326
"not all large trees are in his yard, specifically",old_human,0.0158590194660076
There is either a man or a child.,old_human,0.010277063524646201
You can not infer they are eating tacos.,old_human,0.0036440895722567273
Children playing in water are not assumed to be muddy.,old_human,0.011472406386927602
People who are walking might be walking somewhere other than home.,old_human,0.008494847156188477
"If you are riding something, you have not fallen off",old_human,0.007861556720180183
"One is either an Obama supporter or one is an Obama Biden supporter but not both at the same time, and one either cheers or one is upset but not both simultaneously.",old_human,0.014641911406192802
"The cook isn't necessarily a man, and the food isnt necessarily for the wife.",old_human,0.047572099114458276
Reaching into a bag has nothing to do with walking.,old_human,0.03092498036332294
"Both of the men, refers to the two guys walking.",old_human,0.0599060480074066
Two street people are a form of people.,old_human,0.031293057855660306
"If the official and the player are talking, then it is impossible for nobody to be talking.",old_human,0.023293942412350388
An elderly man with beard is speaking to the crowd.,old_human,0.08124525559710404
Others laugh  as a man holds up a drink.,old_human,0.021333809026936695
The boy cannot play if he is asleep.,old_human,0.010095327620631108
The girl is in the backseat of a vehicle.,old_human,0.09915161607277195
The child is either sitting or climbing.,old_human,0.02322768720338766
"He refers to a woman, not two people. They cannot be on a stage and lying on a couch simultaneously.",old_human,0.009321877457688595
An animal cannot be a cat and a dog.,old_human,0.007192874973674903
